name,radius,chord,twist,l2d,load
NREL_5MW,16.204714010121155,12.54634176410401,16.672949190734116,71.62962962962963,-0.6189326253030423
NREL_5MW,21.859124856205977,7.695992147903204,9.938387863433652,105.0,-0.9823544382295614
NREL_5MW,27.51353570229081,6.346629617411881,6.708864245008021,105.0,1.0478586194995634
NREL_5MW,33.16794654837564,5.393126506508019,4.915701901578636,112.14285714285714,-0.166486088116246
NREL_5MW,38.82235739446046,5.519741877955191,5.71932497603035,134.43037974683543,-1.027137982585192
NREL_5MW,44.47676824054529,4.858728017164458,4.419827386924789,134.43037974683543,-0.0151417714156086
NREL_5MW,50.13117908663012,4.857185774547029,4.895278355220292,143.63636363636363,0.8027224527936544
NREL_5MW,55.78558993271495,4.383086427562856,4.068115750433638,143.63636363636363,0.9146360655303646
NREL_5MW,61.44000077879977,3.743257880336612,1.8870227446839127,174.3103448275862,0.5913362103456132
NREL_5MW,67.0944116248846,3.4358679776105654,1.316847016601982,174.3103448275862,0.0551458053005971
NREL_5MW,72.74882247096943,3.1746271832123267,0.8327706077534085,174.3103448275862,-0.4210078390642475
NREL_5MW,77.46087748019333,2.98519155993832,0.4820127578856361,174.3103448275862,-0.7112156755295149
NREL_5MW,81.23043874009667,2.849047976645252,0.2300587293848233,174.3103448275862,-0.8678949743551956
NREL_5MW,85.0,2.7246873515729537,0.0,174.3103448275862,-0.9632800908502848
DTU_10MW,16.213210443003767,14.33390420560726,17.978488166272392,9.314512202432478,-0.4754762962176922
DTU_10MW,22.068738503225013,9.840744863248684,12.900866089768073,34.65352677189369,-0.8512724004895452
DTU_10MW,31.04794538957355,5.062387393995,8.226118801040819,75.99000777439046,0.8461971370560137
DTU_10MW,39.95206437993536,4.428098495491482,5.467621077203837,91.08815461809048,-1.1007749525776964
DTU_10MW,48.44550617282423,3.68638062228492,3.71208178851424,99.47065527568463,0.8616615528896804
DTU_10MW,56.25214479076087,2.746596215792307,2.5069545562564883,103.5140750644616,1.4198003387695195
DTU_10MW,63.18646216640546,2.4532096336989504,1.700395883278909,104.24692905738095,0.631649242724663
DTU_10MW,69.16143927937209,2.246387842142398,1.1309736853814725,104.25,-0.2022895481462615
DTU_10MW,74.17644993590966,2.09767558833645,0.7219127690782177,104.2499927899542,-0.7772801971588127
DTU_10MW,75.64426942286767,2.0577673527117786,0.6121885967948026,104.24999729623272,-0.9132513460412832
DTU_10MW,77.01550467418089,2.02182017205242,0.5133727607659635,104.25,-1.026348264097039
DTU_10MW,79.48363475486751,1.96015835888492,0.3439078313767671,104.25,-1.1964304177133531
DTU_10MW,81.61387708779033,1.909859417188576,0.2057063940991721,104.25,-1.309951245985839
DTU_10MW,83.44107258969089,1.8687119534122048,0.0926723027731153,104.25,-1.3843115058323956
DTU_10MW,85.0,1.834971297921833,0.0,104.25,-1.4321313719732098
IEA_10MW,14.655545769675134,4.4436911208678955,13.284531684961028,62.468489558300725,-0.3575407814255186
IEA_10MW,17.58638264615056,3.6783008426142767,10.0203016324708,89.89865025940215,-0.4253797759636588
IEA_10MW,20.517094240111316,3.03064815178101,6.7718467972737635,95.12323394733812,1.716067161756954
IEA_10MW,23.448305768297825,2.72417226635559,5.1743788068640875,97.2823632186215,-0.39531986781250833
IEA_10MW,26.3793339773017,2.4731301790986193,3.8937513419709,98.60067180291676,-1.7074350725662206
IEA_10MW,29.310733157181204,2.261314737800994,2.8469145558037394,99.40543675404129,-0.934621603407034
IEA_10MW,32.241548852766066,2.0812761394048733,1.9770147534930111,99.97769168325914,0.475099601554707
IEA_10MW,35.17250467319696,1.928175936816755,1.2434057381419934,100.57387805064124,1.4250763112025817
IEA_10MW,38.10395590952428,1.798315438549234,0.6168428228301566,101.41438244637641,1.6562280311173059
IEA_10MW,41.03497506544491,1.688102485813655,0.07597814948194559,102.63097351895046,1.3443922883796495
IEA_10MW,43.96595876120374,1.5948455600246012,-0.3954926036935098,104.48393863018264,0.7580001617352865
IEA_10MW,46.89670263438946,1.58204437232317,-0.20389086344296947,107.22476510045838,0.10682178925836987
IEA_10MW,49.827736545774655,1.5078499090704978,-0.5710560460471652,109.49709007628434,-0.4477912171145383
IEA_10MW,52.75907204432254,1.5057184716198002,-0.2924593209002002,111.80420882420648,-0.8457281951447634
IEA_10MW,55.689618649709544,1.5099472729244023,0.019880964126050227,114.58447634399036,-1.0862855781725258
IEA_10MW,58.62095447781052,1.44367768374216,-0.24515712229307818,115.9571726961302,-1.2586326120581137
IEA_10MW,61.55221303917487,1.4535597701110354,0.12063505999216462,117.02207606907943,-1.2728521690904915
IEA_10MW,64.48296858160747,1.4706557700704699,0.5079289186374871,118.23633819478434,-1.2116747940776837
IEA_10MW,67.41359372012523,1.4115515733178239,0.3078912158382976,119.75354429713278,-1.1669515230781247
IEA_10MW,70.3451250119675,1.356809025541318,0.12422489102067535,121.092679076827,-1.0853193549049227
IEA_10MW,73.2761345585328,1.3059031879219407,-0.044913104487370514,122.2276323482367,-0.9784005852216332
IEA_10MW,76.20715212060591,1.3333809384300017,0.4048591282549343,123.28062536379738,-0.8072500715328974
IEA_10MW,79.13840687333138,1.2859781660957783,0.26000405261353166,124.17504666861691,-0.682686916156845
IEA_10MW,82.0690954421158,1.2414928061537884,0.1254117633245695,124.7227662562444,-0.5544937115496307
IEA_10MW,85.0,1.1999393633679132,0.0,124.85302994530676,-0.42615943716212307
