r_centre,inflow_velocity,inflow_angle,a,a_prime,f_n,f_t,bec,C_T,alpha,alpha_max,alpha_best,circulation,v0,tsr,pitch
53.38224074576885,46.184184191221846,5.768593255433893,0.42361310506107563,0.006886607934122928,4446.736573940798,396.9790484936292,0.999997846820698,1.0146136971615545,4.586702719155338,14.2424242424242,9.39393939393939,78.90533739907637,8,10.58,0.0
56.71861940572266,49.00461524168548,5.417767316169301,0.42504507696568117,0.0061189726581611995,4733.919653902686,397.2071240137269,0.9999951657354444,1.0166046561519075,4.867016049434608,14.2424242424242,9.39393939393939,79.13082403658396,8,10.58,0.0
60.05534136056972,51.82889988153312,5.105092288863396,0.4265315710529797,0.0054761619338723954,5022.582139272272,397.5022186888616,0.9999882426920625,1.018671420700636,5.181979445338321,14.2424242424242,8.78787878787879,79.35103646867627,8,10.58,0.0
63.39116532297232,54.65578200492102,4.835172394322294,0.42684253147031637,0.004923977318807542,5303.762118463303,398.006344111524,0.9999703118628561,1.019103768176553,5.522157806630029,14.8484848484848,8.18181818181818,79.43496135060272,8,10.58,0.0
66.72788765294773,57.48596758080002,4.602938023934368,0.425802017625675,0.004437730341935242,5574.857270158444,398.16164166747916,0.9999231682260595,1.0176570775069156,5.865738916386447,15.4545454545455,8.18181818181818,79.3638867462828,8,10.58,0.0
70.06452203065135,60.31870844979838,4.412813377699506,0.4221445229037002,0.004001089336946388,5823.934964135764,398.25383810979133,0.9997943465422128,1.012571836675399,6.2051724419885455,14.8484848484848,7.57575757575757,78.9995906825511,8,10.58,0.0
73.40058382486387,63.153822847834185,4.265935133947191,0.41493425984715765,0.0036069182008056453,6039.576562539587,398.79415149978036,0.9994320559975063,1.0025469625776153,6.528426533982661,14.8484848484848,6.96969696969697,78.2347490935093,8,10.58,0.0
76.73649718106726,65.99143564240532,4.157333734531004,0.40407288278669296,0.00324932544120324,6215.359883599035,399.5344356322398,0.9984091003549045,0.9874457191547535,6.805176188735789,14.8484848484848,6.96969696969697,77.04116716848385,8,10.58,0.0
80.07344200626959,68.83254374384703,4.084017084842067,0.389285729328531,0.0029241361535048017,6340.503061165786,400.063525772284,0.9955449709058684,0.9668862263151448,7.02695103777064,14.8484848484848,6.96969696969697,75.34279938206343,8,10.58,0.0
83.40979293189224,71.67586871563763,4.042086348480797,0.37053369454280927,0.0026306109767497425,6399.361627324776,399.351906521827,0.9877274522744481,0.9408141140593312,7.171424161339979,14.8484848484848,6.96969696969697,73.0225382426922,8,10.58,0.0
86.7461529815203,74.52356091580515,4.0443414078563125,0.3451627877660594,0.002368060266740142,6335.654577743237,395.92863656437527,0.966796154410877,0.9055393752337151,7.1800812406673575,14.8484848484848,6.36363636363637,69.53343026021729,8,10.58,0.0
90.08278302387268,77.37919600991778,4.1421366685472805,0.3037694143904593,0.002106619185114795,5925.088038045118,380.94674561268823,0.911981637262367,0.8459742290853469,7.005464069900131,14.8484848484848,6.36363636363637,62.63485419778814,8,10.58,0.0
