alpha,c_l,c_d,c_m
-180.0,0.0,0.557592860669394,0.0
-177.0,0.0102249296854043,0.55768141383524,0.0100531225386231
-174.0,0.0204498592174722,0.557917555705696,0.0201062449264862
-171.0,0.0306748450887629,0.558298835220026,0.0301594227069172
-168.0,0.0409002380022742,0.558476763694728,0.0339327406547193
-165.0,0.0511246482164443,0.558941832697804,0.0345661586498454
-162.0,0.0613501361658395,0.561995518480226,0.0351996434123323
-159.0,0.0715739440177684,0.565550981698713,0.0363603477988609
-156.0,0.0817997041872792,0.56955107908971,0.0385762106903971
-153.0,0.0920244762435499,0.573922213093384,0.0407918594635279
-150.0,0.102249296548064,0.578644954459913,0.042649629206635
-147.0,0.106215094264774,0.583697150119688,0.0409285278029422
-144.0,0.0976626281343193,0.588922313881595,0.0388202362760762
-141.0,0.0903260091202863,0.594374147714632,0.0367397107102251
-138.0,0.0835075382695941,0.599882734235773,0.0351263312959859
-135.0,0.0771266253611268,0.605142549405741,0.0338606589254923
-132.0,0.0711475121351832,0.611045701523478,0.0325963584107029
-129.0,0.0654124791188676,0.616582576949192,0.0318513534255576
-126.0,0.0598121206623748,0.622003543912954,0.0313730249723833
-123.0,0.0543200459395449,0.627281136926517,0.0310915646293145
-120.0,0.0489338079052264,0.632239973821909,0.0308954394958437
-117.0,0.0436013164252391,0.636905847937068,0.0308867490944581
-114.0,0.03831844371272,0.641272363436193,0.030971744652985
-111.0,0.0330924347282356,0.645256685856148,0.0310567404229649
-108.0,0.0279583882351219,0.648680445107915,0.0311379724946886
-105.0,0.0229083411705809,0.651683155606293,0.0312183939465053
-102.0,0.0179539302796532,0.654249826441551,0.031284705241268
-99.0,0.0131679591402322,0.656175034496928,0.0312685728334967
-96.0,0.00858191161581639,0.657498357624999,0.0311486273749142
-93.0,0.00418667984879586,0.658323078292206,0.0309963056330804
-90.0,-1.6400025459967497e-11,0.658643214630939,0.0308440760937503
-87.0,-0.00418667982369404,0.658323078294126,0.0303744343726018
-84.0,-0.00858191160359017,0.657498357628067,0.0299049756361434
-81.0,-0.0131679591777273,0.656175034481845,0.029406071678217
-78.0,-0.0179539303171483,0.654249826426469,0.0288125228573212
-75.0,-0.0229083411505517,0.651683155617041,0.0281438880379795
-72.0,-0.0279583882111476,0.648680445123657,0.0274576643805558
-69.0,-0.0330924347622947,0.645256685830181,0.0267608241928624
-66.0,-0.0383184436745032,0.64127236346533,0.0260159557118836
-63.0,-0.0436013164178874,0.63690584794333,0.0252716104882697
-60.0,-0.0489338079225937,0.63223997380592,0.0245452391989735
-57.0,-0.0543200458824205,0.627281136979108,0.0238297382246767
-54.0,-0.0598121206728595,0.622003543902858,0.0231274436261173
-51.0,-0.0654124791633483,0.616582576905974,0.0224418878204323
-48.0,-0.0711475121662753,0.611045701494236,0.021778442734298
-45.0,-0.0771266253095275,0.60514254947986,0.0211580203055954
-42.0,-0.0835075382691507,0.59988273423615,0.0205375978699465
-39.0,-0.0903260091341629,0.594374147704225,0.0169152131691027
-36.0,-0.097662628043615,0.588922313936991,0.00915262854068302
-33.0,-0.10621509429235,0.583697150102836,0.000929833719218526
-30.0,-0.0802451745564182,0.573762150972878,9.29378603765551e-05
-29.3939393939394,-0.0711336616883491,0.571274444776888,8.2248296435218e-05
-28.7878787878788,-0.0621189523757633,0.568825515871671,7.18871367038294e-05
-28.1818181818182,-0.0531734560632824,0.566377434937171,6.18953962540134e-05
-27.5757575757576,-0.0460015831451982,0.565701782714446,5.35986781397559e-05
-26.969696969697,-0.039588736166564,0.56578574264576,4.61313460680133e-05
-26.3636363636364,-0.033190826623941,0.565919986130189,3.89515739584864e-05
-25.7575757575758,-0.0268062751594743,0.566053765917836,3.21038683119062e-05
-25.1515151515151,-0.020433717485941,0.566185469003959,2.56424197797528e-05
-24.5454545454545,-0.0140719689827238,0.566315327172631,1.9633888650364e-05
-23.9393939393939,-0.00804691105519179,0.566365511394881,1.4215845914288e-05
-23.3333333333333,-0.00496932752710127,0.565712723832519,9.96142285084045e-06
-22.7272727272727,-0.00290001997521727,0.565059877288068,6.43908698403674e-06
-22.1212121212121,-0.00282068257651374,0.564406973705945,3.64799937826489e-06
-21.5151515151515,-0.00274321792719706,0.563754014946029,1.58732237922309e-06
-20.9090909090909,-0.00266757790367023,0.563101002788206,2.56219611538717e-07
-20.3030303030303,-0.00259371601716057,0.562447938936623,-0.000206803938546673
-19.6969696969697,-0.00252619820286443,0.56209928962571,-0.000441603979019929
-19.0909090909091,-0.00246434139952223,0.56205482382518,-0.000616315307465714
-18.4848484848485,-0.00240331223095619,0.56201001624078,-0.000791026635911497
-17.8787878787879,-0.00233581877696609,0.561905560688796,-0.000958622273921702
-17.2727272727273,-0.00224156007688436,0.561563678902667,-0.00109775514415241
-16.6666666666667,-0.00215063917288796,0.561221794380388,-0.00123688801438313
-16.0606060606061,-0.00206292532432611,0.560879907206358,-0.00137602088461384
-15.4545454545455,-0.00198596543400906,0.560572379136707,-0.0014389436383131
-14.8484848484848,-0.001912615378517,0.560268664078833,-0.00149339859844838
