alpha,c_l,c_d,c_m
-180.0,0.0,0.0133873519120758,0.0
-177.0,0.07956614421527,0.0147094830834837,0.120000000361047
-174.0,0.159132287237339,0.0182366961691614,0.239999998922534
-171.0,0.238698868667778,0.0239365349599404,0.360000658682385
-168.0,0.318268617531245,0.037010439489773,0.396653865277623
-165.0,0.397830719437724,0.0716503868026276,0.391635300559601
-162.0,0.477401207830859,0.112863280570691,0.386616206844418
-159.0,0.556958622405259,0.160598193705977,0.390820684255416
-156.0,0.636531229101955,0.214457461087907,0.413475807273638
-153.0,0.716096146712958,0.273464955434251,0.436127707298311
-150.0,0.795661439771699,0.337368705244359,0.456562947038824
-147.0,0.837649240273386,0.405888943394092,0.454830702536539
-144.0,0.804458089129053,0.476898077130457,0.450866129024002
-141.0,0.773455696318981,0.551219798713553,0.446962024702813
-138.0,0.74233791931093,0.626828068347462,0.444406060052867
-135.0,0.710683040073505,0.703340574980284,0.444408107570399
-132.0,0.677031186179308,0.780130456268205,0.444287750180632
-129.0,0.64091359149698,0.85590888886383,0.446107076389077
-126.0,0.60380933958047,0.930248654935747,0.448929997426343
-123.0,0.564363447723006,1.00277774996325,0.452473864554115
-120.0,0.521348033793866,1.07118920578124,0.455881585568503
-117.0,0.475949668837954,1.13578341620695,0.458992288626003
-114.0,0.428454944972677,1.19646460324951,0.461954533226443
-111.0,0.378695390787296,1.25213219541918,0.464916502987386
-108.0,0.326601024457852,1.30041426093978,0.465411707212849
-105.0,0.273300985925216,1.34313870568588,0.465349671384176
-102.0,0.218991775381874,1.38010168491435,0.464747598785571
-99.0,0.163862817455897,1.40857126727614,0.462528454786323
-96.0,0.108748108932105,1.42905836499036,0.458273041618585
-93.0,0.0540440301723788,1.44292786258097,0.453381270177393
-90.0,-2.11700797929811e-10,1.45009648734438,0.448489457666844
-87.0,-0.0540440298483502,1.44292786262393,0.437636327635778
-84.0,-0.108748108783154,1.429058365039,0.426783178327101
-81.0,-0.163862817887799,1.40857126705306,0.41545307593842
-78.0,-0.218991775813774,1.38010168469134,0.402596773218525
-75.0,-0.273300985707447,1.34313870584015,0.388528489214325
-72.0,-0.326601024212978,1.30041426116205,0.374107474552333
-69.0,-0.378695391111593,1.25213219505634,0.359375959579104
-66.0,-0.428454944608799,1.19646460365655,0.343269862933564
-63.0,-0.4759496687734,1.13578341629381,0.327163761582647
-60.0,-0.521348033932576,1.07118920556063,0.311013510249281
-57.0,-0.564363447266849,1.0027777506887,0.294774968726676
-54.0,-0.603809339655325,0.930248654797044,0.278496295929648
-51.0,-0.640913591774043,0.855908888271967,0.262318924853491
-48.0,-0.677031186358303,0.780130455868806,0.246284461483274
-45.0,-0.710683039786795,0.703340575642826,0.230528057939793
-42.0,-0.706805604382575,0.626828068352696,0.214771624876703
-39.0,-0.709242328523012,0.551219798571441,0.185918007553801
-36.0,-0.718412159062729,0.476898077883899,0.139318168355778
-33.0,-0.736690246705683,0.405888943165247,0.0906597250250985
-30.0,-0.867239588208298,0.300594151994403,0.0594654287858954
-29.3939393939394,-0.904720532217982,0.276046694772301,0.0549485281667615
-28.7878787878788,-0.94246161241755,0.251558733942142,0.0504432901711662
-28.1818181818182,-0.980537363240675,0.227108343540646,0.0459487674138911
-27.5757575757576,-0.991641255398179,0.213264085615771,0.0421041427817588
-26.969696969697,-0.99197248239361,0.203857379832449,0.0385179402543879
-26.3636363636364,-0.993912665742775,0.194250340831088,0.0348819170839534
-25.7575757575758,-0.996080491577065,0.184657204370361,0.0312424558928243
-25.1515151515151,-0.998511648677718,0.175064067909633,0.0276069385991876
-24.5454545454545,-1.00093585939579,0.165715627284877,0.0239714213055509
-23.9393939393939,-1.00374207359967,0.156980040822824,0.0206824610426138
-23.3333333333333,-1.00716846908047,0.148951934247605,0.0180071885360914
-22.7272727272727,-1.01059522237195,0.140923635061053,0.0153317354510865
-22.1212121212121,-1.01402225068675,0.132895158338354,0.0126561344754695
-21.5151515151515,-1.01744949494839,0.124866517621501,0.00998041085662674
-20.9090909090909,-1.02087691186977,0.116837725109372,0.00730458440450062
-20.3030303030303,-1.02430446900852,0.108808791820218,0.00462867088060711
-19.6969696969697,-1.0255954337363,0.101720613737438,0.00261672100166401
-19.0909090909091,-1.02475189852225,0.0955732888277259,0.00122862321495336
-18.4848484848485,-1.02391121187181,0.0894259618445723,-0.000167342181672068
-17.8787878787879,-1.02250985459496,0.0834302511156197,-0.0014649283327822
-17.2727272727273,-1.01888048638468,0.078039357205265,-0.00238164208441638
