alpha,c_l,c_d,c_m
-180.0,0.0,0.0153840443238639,0.0
-177.0,0.0814877121187742,0.0166558596193148,0.120000000361047
-174.0,0.162975423015531,0.0200484955323145,0.239999998922534
-171.0,0.24446358290847,0.0255296675317226,0.360000658682385
-168.0,0.325954986729757,0.0388148459160441,0.398188183151954
-165.0,0.407438558915671,0.0724865775659216,0.395470802991402
-162.0,0.488930720126691,0.11248737190594,0.392753136397084
-159.0,0.570409491778773,0.159079823760752,0.398423547252249
-156.0,0.651903822451598,0.211520528539198,0.420874931750501
-153.0,0.73339027834291,0.268853049019359,0.443324187060319
-150.0,0.814877118749238,0.330836418814931,0.463394653383219
-147.0,0.856410682285,0.397204034621425,0.459676565055757
-144.0,0.818036264072387,0.465905343007568,0.453582658519773
-141.0,0.782892366813358,0.537741989864131,0.447750936926779
-138.0,0.748211206592696,0.610764345248944,0.444061682304293
-135.0,0.713518368752817,0.684610312534504,0.442053134139905
-132.0,0.677771836023446,0.758676890503678,0.440033617553043
-129.0,0.640104522853785,0.831723233383712,0.440384757258203
-126.0,0.600775895156688,0.903344144927163,0.441954855811993
-123.0,0.559611411377278,0.97318393129178,0.44440529930403
-120.0,0.515462934705346,1.0390113738814,0.446835083969481
-117.0,0.469295260051752,1.10112460747381,0.449219643467156
-114.0,0.421351469861295,1.15943424633596,0.451581594916425
-111.0,0.371491153298868,1.21287765495584,0.453943521758719
-108.0,0.319694054632797,1.25916318320224,0.454111117476462
-105.0,0.266940274604811,1.30006251912541,0.453783059017632
-102.0,0.213415798759321,1.33537995627118,0.452960320300383
-99.0,0.159373333082208,1.36247544765615,0.450613163866571
-96.0,0.10558157705861,1.38184546972896,0.446346374130766
-93.0,0.0523771995913246,1.39481072738672,0.441479696802269
-90.0,-2.05171507884292e-10,1.40129133097435,0.436613015735734
-87.0,-0.0523771992772898,1.39481072742558,0.426105575841985
-84.0,-0.105581576913434,1.38184546977478,0.415598134139186
-81.0,-0.159373333505597,1.36247544744388,0.404640059090819
-78.0,-0.21341579918271,1.33537995605891,0.392239961986077
-75.0,-0.266940274389994,1.30006251927289,0.378694729749924
-72.0,-0.319694054389511,1.25916318341526,0.364822701072209
-69.0,-0.37149115362382,1.21287765460753,0.350670635886474
-66.0,-0.421351469496678,1.15943424672678,0.335278803360126
-63.0,-0.469295259986382,1.10112460755731,0.319886970274349
-60.0,-0.515462934847698,1.03901137366915,0.30447923730388
-57.0,-0.55961141090906,0.973183931989923,0.289039705550816
-54.0,-0.600775895234909,0.90334414479358,0.273585719619235
-51.0,-0.640104523151908,0.83172323281332,0.258226533030907
-48.0,-0.677771836209633,0.758676890118525,0.242999485021428
-45.0,-0.713518368444589,0.684610313173693,0.228029549191473
-42.0,-0.720406439341107,0.610764345253997,0.213059610564547
-39.0,-0.732665900942217,0.537741989726823,0.184369224787235
-36.0,-0.750779681978166,0.46590534373619,0.137267981910124
-33.0,-0.777591985509775,0.397204034399906,0.0879059665759258
-30.0,-0.901495618028936,0.296569606372043,0.0577374165557896
-29.3939393939394,-0.936589798581182,0.273013892593164,0.0535813478037369
-28.7878787878788,-0.971975073692015,0.249457840278706,0.0494250118131044
-28.1818181818182,-1.00765485611649,0.225900369331994,0.0452680793313143
-27.5757575757576,-1.01680155848943,0.21257433766342,0.0416483608022933
-26.969696969697,-1.01472784551138,0.203623824017134,0.0382573128659758
-26.3636363636364,-1.01288243142535,0.194673987846378,0.0348611789982693
-25.7575757575758,-1.0111603766454,0.185736236924337,0.031475118857611
-25.1515151515151,-1.00963504301697,0.176798486002296,0.0280902621187797
-24.5454545454545,-1.01001653012864,0.167861160668934,0.0247054053799483
-23.9393939393939,-1.01101684985748,0.159024785912175,0.0213952083967153
-23.3333333333333,-1.01222932588012,0.151088604093391,0.0187525921467583
-22.7272727272727,-1.01344180251771,0.143152421939606,0.0161099755827291
-22.1212121212121,-1.01465427962797,0.13521623947704,0.0134673587614803
-21.5151515151515,-1.01586675710938,0.127280056729247,0.0108247417269235
-20.9090909090909,-1.01707923488752,0.119343873717443,0.00818212451351336
-20.3030303030303,-1.01829171290665,0.111407690460791,0.00553950714866311
-19.6969696969697,-1.01814506942468,0.104327648119237,0.00352560813336798
-19.0909090909091,-1.01663930783339,0.0981037469920566,0.00213683297816199
-18.4848484848485,-1.0151335511378,0.0918798458612698,0.000747360130856455
-17.8787878787879,-1.01332042401241,0.0857819683567704,-0.00054594823045344
