alpha,c_l,c_d,c_m
-180.0,0.0,0.0317165582083444,0.0
-177.0,0.0913712274426331,0.0328694374629429,0.120000000361047
-174.0,0.182742453515032,0.0359445758273417,0.239999998922534
-171.0,0.274114183041648,0.0409121013909505,0.360000658682385
-168.0,0.365489549947536,0.0491425522653629,0.404315982289594
-165.0,0.45685613533142,0.0718697231034579,0.410789133623672
-162.0,0.548232351489638,0.108910558931034,0.417262967280061
-159.0,0.639593554090558,0.152051552230433,0.429082512421467
-156.0,0.730972202841163,0.200606013929071,0.451600713099532
-153.0,0.822342021690498,0.25368733558107,0.474116624286347
-150.0,0.913712271692065,0.31107134214189,0.493606526790705
-147.0,0.955233848590331,0.372509506346515,0.482836164535575
-144.0,0.897056125155526,0.436104675928428,0.469043795633928
-141.0,0.84578554618792,0.502594526912224,0.455681070420575
-138.0,0.796897771378806,0.570175717486913,0.445778692655202
-135.0,0.749772921433888,0.638512541491315,0.438455653884743
-132.0,0.703646140360517,0.707043443229596,0.431132614185718
-129.0,0.657340195392482,0.774618092003952,0.427483823995216
-126.0,0.610534760329876,0.840863307947091,0.425723347846407
-123.0,0.563049656996556,0.90544935807961,0.42534323155527
-120.0,0.514166758311566,0.966303615221884,0.425289909559255
-117.0,0.464265063858964,1.02370625078605,0.42596867968694
-114.0,0.413476540216706,1.07757509653593,0.427013173909046
-111.0,0.361744438270287,1.12692399455283,0.428057781985533
-108.0,0.309198574531659,1.16962658799137,0.427685658276376
-105.0,0.256407111975019,1.20732898680204,0.426993513179735
-102.0,0.203531156122396,1.23984993215529,0.425930892758567
-99.0,0.151020638771816,1.26473988661479,0.423577528373953
-96.0,0.0994741334453033,1.28246079528186,0.419598803977041
-93.0,0.0490609837955131,1.29423876782186,0.415112196250601
-90.0,-1.92181252961038e-10,1.29999999997743,0.410625651937116
-87.0,-0.0490609835013611,1.2942387678564,0.401131870980612
-84.0,-0.0994741333067989,1.28246079532371,0.391638173225195
-81.0,-0.151020639183203,1.26473988641979,0.381758514214931
-78.0,-0.203531156533783,1.23984993196029,0.370642693788274
-75.0,-0.256407111762217,1.20732898693788,0.358543887794677
-72.0,-0.309198574285422,1.16962658818788,0.346184285096004
-69.0,-0.361744438607437,1.12692399423121,0.333624393563419
-66.0,-0.413476539838401,1.07757509689681,0.320177787553521
-63.0,-0.464265063789113,1.0237062508632,0.306731181087884
-60.0,-0.514166758469183,0.966303615025667,0.293349265012759
-57.0,-0.563049656478122,0.905449358725008,0.280100240580685
-54.0,-0.610534760420308,0.840863307823555,0.266909779183387
-51.0,-0.65734019575559,0.774618091476309,0.253800495176403
-48.0,-0.70364614060038,0.707043442873229,0.240799670709005
-45.0,-0.749772921035817,0.638512542082732,0.228010088916338
-42.0,-0.834397771375563,0.57017571749159,0.215220428123323
-39.0,-0.920785546285047,0.502594526785136,0.185996690023203
-36.0,-1.00955612453851,0.436104676602895,0.134736299743376
-33.0,-1.10523384877792,0.37250950614146,0.0807613249279149
-30.0,-1.25624762160715,0.278896524309915,0.0508980888929647
-29.3939393939394,-1.29240676749849,0.256952711764819,0.0473006457919052
-28.7878787878788,-1.32856585365249,0.235002809121155,0.0437032273271826
-28.1818181818182,-1.36472489709524,0.213053369497133,0.040105835942119
-27.5757575757576,-1.37937407348503,0.200484065188949,0.0368512700962474
-26.969696969697,-1.38480473793384,0.191935614584744,0.033743641693321
-26.3636363636364,-1.39023539316478,0.183379440210769,0.0306360400745757
-25.7575757575758,-1.39566604015247,0.174822958907232,0.0275284689115527
-25.1515151515151,-1.4010966797388,0.166266478885226,0.0244209325788916
