alpha,c_l,c_d,c_m
-180.0,0.0,0.0157771013423004,0.0
-177.0,0.0735530788696316,0.0171455341309321,0.120000000361047
-174.0,0.147106156636236,0.0207958757284844,0.239999998922534
-171.0,0.220659639679302,0.0266933004041665,0.360000658682385
-168.0,0.294216050782458,0.0440515253393935,0.391335792235284
-165.0,0.367765392833368,0.0796267985933661,0.378341130930458
-162.0,0.441322487577594,0.122886496017749,0.365345099883619
-159.0,0.514867496532945,0.173653858885346,0.364251176259779
-156.0,0.588426549493828,0.230617936459604,0.386964804972006
-153.0,0.661978494457559,0.292737998397531,0.409678159426034
-150.0,0.735530786495254,0.359759204745814,0.430605470356206
-147.0,0.777644237303937,0.431400654291147,0.433673819133119
-144.0,0.756911806894719,0.505461712487643,0.435020618648707
-141.0,0.736137249571401,0.582815300258505,0.436629214223729
-138.0,0.714139560417563,0.661372844155485,0.439345836295626
-135.0,0.690594799658515,0.740754564004103,0.442087119298697
-132.0,0.6642898160182,0.820316886825064,0.444828402332459
-129.0,0.634334211661705,0.898491615328668,0.448861530692902
-126.0,0.600793832136108,0.974734049361018,0.453558579552246
-123.0,0.564427882697511,1.04902382700283,0.458719889521799
-120.0,0.523692179485781,1.11896819626531,0.463567570756183
-117.0,0.480060065581311,1.18489912538121,0.467725268591828
-114.0,0.433871764118864,1.24672563126985,0.471402564572671
-111.0,0.384913507012625,1.30331117145449,0.475056174127969
-108.0,0.332924238487123,1.35220301508958,0.475930688610596
-105.0,0.279290485053161,1.39530636215136,0.476177468926804
-102.0,0.22436745967387,1.43241361231085,0.475833352223263
-99.0,0.168266938572781,1.46069844248733,0.473772205515321
-96.0,0.111896118108748,1.48069687824491,0.469548872850855
-93.0,0.0557206800426402,1.49382557640056,0.464649857052001
-90.0,-2.18268550013148e-10,1.49999999997583,0.459750841186929
-87.0,-0.0557206797085591,1.49382557643761,0.448654855749348
-84.0,-0.111896117956162,1.48069687829196,0.437558870216769
-81.0,-0.168266939012294,1.46069844226577,0.425954693727076
-78.0,-0.224367460113383,1.43241361208921,0.412724306425096
-75.0,-0.279290484833164,1.39530636230646,0.398202516315757
-72.0,-0.332924238241823,1.35220301531451,0.383295785940439
-69.0,-0.384913507331698,1.30331117108576,0.368039460352754
-66.0,-0.433871763760843,1.2467256316837,0.351235412891359
-63.0,-0.480060065518846,1.18489912546978,0.334431365263964
-60.0,-0.523692179617128,1.11896819603982,0.317542256280714
-57.0,-0.564427882265483,1.04902382774475,0.300483024722702
-54.0,-0.600793832205049,0.974734049218894,0.283346464425007
-51.0,-0.634334211909155,0.898491614721195,0.266313318341707
-48.0,-0.664289816154161,0.820316886411439,0.249428577070373
-45.0,-0.690594799430505,0.74075456469091,0.232832599183769
-42.0,-0.676639560415993,0.66137284416092,0.216088133630497
-39.0,-0.661137249610959,0.58281530011072,0.188819737469227
-36.0,-0.64441180667519,0.50546171327267,0.14766509130305
-33.0,-0.627644237370872,0.431400654052201,0.104605713467001
-30.0,-0.708362852285468,0.326361125633632,0.0716505197742621
-29.3939393939394,-0.741894023592433,0.301769828918777,0.065984332200418
-28.7878787878788,-0.77625894613036,0.277096610974218,0.0602991838376724
-28.1818181818182,-0.811410069285722,0.252354253482328,0.0545915440429896
-27.5757575757576,-0.840448307225173,0.234345038056198,0.049115832527457
-26.969696969697,-0.867252405881001,0.219225613990437,0.043742953258654
-26.3636363636364,-0.893305407998701,0.20437534955557,0.0383610923804334
-25.7575757575758,-0.918867813852225,0.189681699800525,0.0331292334146902
-25.1515151515151,-0.945002083041511,0.17498805004548,0.0279096556983523
-24.5454545454545,-0.978392799515049,0.160124333663281,0.0227412932165326
-23.9393939393939,-1.0114004717119,0.145028212155184,0.0173845040948246
-23.3333333333333,-1.02466379586761,0.136616037187735,0.0144856490534114
-22.7272727272727,-1.03792664756898,0.128204106753599,0.0115870232687817
-22.1212121212121,-1.0511891361287,0.119792401713793,0.00868858524143923
-21.5151515151515,-1.06445133955154,0.111380904875826,0.0057903029180934
-20.9090909090909,-1.07771331499392,0.102969600752386,0.00289215114866217
-20.3030303030303,-1.09097510529285,0.0945584753550463,-5.89007718140599e-06
-19.6969696969697,-1.0988387078659,0.0874808127289893,-0.00200869149981094
-19.0909090909091,-1.10130135857056,0.0817364888800453,-0.00311625700991172
-18.4848484848485,-1.10376024802293,0.0759921676634781,-0.00422371697481546
-17.8787878787879,-1.10513098226286,0.0704341131021101,-0.00524511190396529
-17.2727272727273,-1.10212972171202,0.0656232179836858,-0.00592263748381705
-16.6666666666667,-1.0990739838843,0.0608160902461439,-0.00660005581583743
-16.0606060606061,-1.09596356931333,0.0560131281630411,-0.00727735109276689
-15.4545454545455,-1.08864691872852,0.0518624804740212,-0.00772887427310458
-14.8484848484848,-1.07942681083861,0.0478369283480986,-0.00815528018563021
-14.2424242424242,-1.07206002056048,0.0438899874837651,-0.00858165689057544
-13.6363636363636,-1.06490360970473,0.0400624419662828,-0.00960683666257067
-13.030303030303,-1.05599455998656,0.0361005165993651,-0.0109514523465655
-12.4242424242424,-1.0470855102684,0.0321026918765072,-0.0122421712867041
-11.8181818181818,-1.03006972406366,0.0282928894121615,-0.0144494034048089
-11.2121212121212,-0.994138217352317,0.0249218055982773,-0.0191416712110929
-10.6060606060606,-0.956298787797039,0.0215507217843931,-0.0241043602432214
-10.0,-0.922275203929636,0.0181796379705088,-0.02906704927535
-9.39393939393939,-0.842664223625671,0.0159439157038499,-0.0375065442624292
-8.78787878787879,-0.760843097896181,0.0136966108190611,-0.0463244347011926
-8.18181818181818,-0.679712119440939,0.0116048552071331,-0.0549384729583482
-7.57575757575758,-0.598953888817357,0.0105748864552326,-0.059541625039299
-6.96969696969697,-0.518289410672289,0.00993335674678455,-0.0637716249075339
-6.36363636363636,-0.43775077797943,0.00929386076924201,-0.0681850527382064
-5.75757575757576,-0.358233123612905,0.0087307155371312,-0.0718058018748656
-5.15151515151515,-0.280084265088773,0.0082947433976972,-0.0745978581272436
-4.54545454545454,-0.201939967726655,0.00793272128558456,-0.0773899143796215
-3.93939393939394,-0.1239378635903,0.00760614531705573,-0.0801119844041675
-3.33333333333333,-0.0471630304994884,0.00751467684511623,-0.0822041783254451
-2.72727272727273,0.0296054330610744,0.00742356749440893,-0.0842474516133153
-2.12121212121212,0.106362362885733,0.00733282987729323,-0.0861289766085373
-1.51515151515152,0.182619527416585,0.0073143811766046,-0.0878831805317057
-0.909090909090912,0.258680170822799,0.00731899198579461,-0.0895963968656586
-0.303030303030302,0.334378343789606,0.00735216329764008,-0.0912455581805205
0.303030303030302,0.410101454623867,0.00740321887439132,-0.092855963611129
0.909090909090912,0.485908448897006,0.00747216188393733,-0.0944260005555693
1.51515151515152,0.561045467540236,0.00757346446469718,-0.0959317640415586
2.12121212121212,0.63553326112934,0.00768889008903111,-0.0974099090683234
2.72727272727273,0.70980203007179,0.00783797681294386,-0.0988200698782399
3.33333333333333,0.783650673516248,0.00801554143089919,-0.100171121823889
3.93939393939394,0.857150508302118,0.0082164311553627,-0.101473893319521
4.54545454545455,0.929706691815796,0.00848189221070656,-0.102663104302607
5.15151515151515,1.00177662092158,0.00877961803059227,-0.103801741474463
5.75757575757576,1.07270833598659,0.00915321755267345,-0.104825279844099
6.36363636363637,1.14239891957109,0.00960727712169559,-0.105717206043982
6.96969696969697,1.21125830612978,0.0101145925428679,-0.106521563691236
7.57575757575757,1.27799614330503,0.0107338851181955,-0.107100530832524
8.18181818181818,1.34373490533558,0.0114026990805044,-0.107575574310101
8.78787878787879,1.40738279706576,0.0121641983652576,-0.107836272675882
9.39393939393939,1.46938798730505,0.0129628622584667,-0.107922129170917
10.0,1.53050823463584,0.0137816767972755,-0.107914139133207
10.6060606060606,1.5877664134471,0.0147217856676697,-0.10754081295862
11.2121212121212,1.64332481080652,0.0157287731508458,-0.107029152584214
