alpha,c_l,c_d,c_m
-180.0,0.0,0.0263388336091845,0.0
-177.0,0.0867019284815336,0.0274950918908704,0.120000000361047
-174.0,0.173403855662856,0.0305790295706964,0.239999998922534
-171.0,0.260106260570621,0.0355600539448608,0.360000658682385
-168.0,0.346812116978451,0.0454562036829955,0.402017674970892
-165.0,0.433509640622084,0.0733963639015381,0.405043803104237
-162.0,0.520216302883321,0.110177660507674,0.408070250215873
-159.0,0.606908718817704,0.1531804192069,0.417400273450379
-156.0,0.693617689359752,0.2016681893585,0.439340370302602
-153.0,0.780318281230639,0.254702229081246,0.4612732835501
-150.0,0.867019282220797,0.312045447550289,0.480391504215175
-147.0,0.907469184710098,0.373444541913818,0.47138731442685
-144.0,0.855361096515275,0.437001709218588,0.459435628115427
-141.0,0.809040297032937,0.503452032796822,0.447801357199187
-138.0,0.764478331767979,0.570992905600735,0.439867436022064
-135.0,0.72104846659292,0.639288292243832,0.434170268073074
-132.0,0.678545058825732,0.707775987557178,0.428473100060299
-129.0,0.636057527232656,0.775305653888836,0.425972578672858
-126.0,0.592707287419385,0.841504631577393,0.425114915860026
-123.0,0.548337404998884,0.906043167594699,0.425431295305642
-120.0,0.502110995393819,0.966847971653449,0.425853399140575
-117.0,0.454579575030881,1.0241999914456,0.426802357101767
-114.0,0.405906352832038,1.07801719939248,0.428014555071557
-111.0,0.356009889439735,1.12731333945035,0.429226474585106
-108.0,0.304970158108893,1.16996195782605,0.428854214169345
-105.0,0.253469648571618,1.2076097133475,0.428124277416133
-102.0,0.201673293671625,1.2400754050877,0.42700028443985
-99.0,0.149958780538345,1.26490941501891,0.424553012719407
-96.0,0.0989630832778494,1.28257398903355,0.420439508580385
-93.0,0.0489034783484155,1.29429542952144,0.415805639873182
-90.0,-1.91564273834796e-10,1.29999999997765,0.411172138867757
-87.0,-0.0489034780552078,1.29429542955565,0.401536966626266
-84.0,-0.0989630831406266,1.28257398907524,0.391901892117628
-81.0,-0.149958780943496,1.26490941482435,0.381871970660015
-78.0,-0.201673294076776,1.24007540489314,0.370559852987186
-75.0,-0.253469648363346,1.20760971348312,0.35820678641552
-72.0,-0.304970157869541,1.16996195802231,0.345578766211121
-69.0,-0.356009889764922,1.12731333912907,0.33273079926097
-66.0,-0.405906352467156,1.07801719975297,0.318909088010596
-63.0,-0.454579574964115,1.02419999152267,0.305087376623683
-60.0,-0.50211099554287,0.966847971457391,0.291302663551722
-57.0,-0.548337404508623,0.906043168239572,0.277562911213618
-54.0,-0.592707287503831,0.841504631453948,0.263858855048052
-51.0,-0.636057527566832,0.775305653361548,0.250234639563379
-48.0,-0.678545059042966,0.707775987201035,0.236716617347955
-45.0,-0.721048466222066,0.639288292834874,0.223403528696837
-42.0,-0.782949534125678,0.570992905605409,0.210091094978493
-39.0,-0.842366528499298,0.503452032669809,0.182049648243321
-36.0,-0.899905900697803,0.437001709892665,0.134159896344645
-33.0,-0.959513885124443,0.373444541708889,0.083455247875647
-30.0,-1.07495094279084,0.283122306101488,0.0541775931010452
-29.3939393939394,-1.10311423703574,0.262385436911149,0.0504091079251455
-28.7878787878788,-1.13099110903489,0.241852362624682,0.0466413064313227
-28.1818181818182,-1.15855317629946,0.221521346859151,0.0428744526391404
-27.5757575757576,-1.16731312050691,0.208997568143673,0.0394296930815411
-26.969696969697,-1.16794366888462,0.199744613267573,0.0361227258358968
-26.3636363636364,-1.16837799282218,0.190561268038905,0.0328159009821169
-25.7575757575758,-1.16861623956362,0.181386802420119,0.0295092656757691
-25.1515151515151,-1.16865855635099,0.172219381395578,0.0262028849414877
-24.5454545454545,-1.1673544811834,0.163059834659094,0.0228968499986851
-23.9393939393939,-1.16557774255965,0.15404401408691,0.0196825912906482
-23.3333333333333,-1.16350359254733,0.146256591704249,0.0172894061623211
-22.7272727272727,-1.16103784682372,0.138494630033796,0.0148946838762945
-22.1212121212121,-1.15801360554901,0.130775109926695,0.0124987294349859
-21.5151515151515,-1.15415341859985,0.123134429275548,0.0101025916891578
-20.9090909090909,-1.15260044512365,0.115422904792864,0.00771145087114765
-20.3030303030303,-1.15128841582765,0.107526651729461,0.00531801286034458
-19.6969696969697,-1.14974300078422,0.100369746287688,0.00349983692247068
-19.0909090909091,-1.14795222804941,0.0939320995354752,0.002286715302139
-18.4848484848485,-1.14607948021495,0.0874956319808095,0.00108561317497952
-17.8787878787879,-1.14363740690821,0.0812378417580744,7.16788858965043e-06
-17.2727272727273,-1.13913928314737,0.0756923376394518,-0.000572574828784191
-16.6666666666667,-1.13462716144676,0.07014734681992,-0.00115329240878843
-16.0606060606061,-1.13010354113071,0.0646027954708487,-0.00173481139398597
-15.4545454545455,-1.12641083093961,0.0596602960466741,-0.00168793613991178
-14.8484848484848,-1.12280847429059,0.0547846686559456,-0.00157187925592331
-14.2424242424242,-1.11920373400199,0.0499090427902295,-0.0014564317520814
-13.6363636363636,-1.11304114215495,0.0454055594047093,-0.00195948809172167
-13.030303030303,-1.10516765634069,0.0411978996235281,-0.00289411575559108
-12.4242424242424,-1.09728610471382,0.0369710487886545,-0.00364785480694305
-11.8181818181818,-1.0761033364441,0.0331626446809816,-0.00584518272307506
-11.2121212121212,-1.02314688927212,0.0303518225884159,-0.011314215015432
-10.6060606060606,-0.970181120633961,0.0275256080983821,-0.0167842651393241
-10.0,-0.917370374615705,0.024683601983959,-0.0223412849416979
-9.39393939393939,-0.849149581397873,0.022919000225126,-0.028119186219852
-8.78787878787879,-0.780929603415531,0.0211525706950927,-0.0338751163378794
-8.18181818181818,-0.712703579744703,0.0193839368065705,-0.0396133804509612
-7.57575757575758,-0.641957473395454,0.018034862886017,-0.0447644685010625
-6.96969696969697,-0.569035431282065,0.0168662707695661,-0.0496869848888765
-6.36363636363636,-0.496112698631014,0.0156976162953833,-0.0546381889392544
-5.75757575757576,-0.418874489069836,0.0147488839755492,-0.0598003632596329
-5.15151515151515,-0.335162193250722,0.014130133485868,-0.0652344732451758
-4.54545454545454,-0.251447042522192,0.0135113921282298,-0.0706675184470156
-3.93939393939394,-0.167500774994626,0.0129275021197177,-0.0760412873001372
-3.33333333333333,-0.0814986337940652,0.0126571696790951,-0.0808952262715947
-2.72727272727273,0.00451543786893903,0.0123868530013633,-0.0857273857826623
-2.12121212121212,0.0905395194663152,0.0121165549911183,-0.0905726071269754
-1.51515151515152,0.175696048058064,0.0119745387530644,-0.0948884714190472
-0.909090909090912,0.261083366056362,0.011875526255307,-0.0989478351683191
-0.303030303030302,0.345421113984129,0.0118384997341758,-0.102646005701628
0.303030303030302,0.429123266425748,0.0118333933937246,-0.106155062446174
0.909090909090912,0.51221263176568,0.0118602090325303,-0.109472468869657
1.51515151515152,0.594373980207556,0.0119300972194847,-0.112522452192236
2.12121212121212,0.676154745505641,0.0120164912343639,-0.115469226289526
2.72727272727273,0.757097135889975,0.0121385050238944,-0.118190388777951
3.33333333333333,0.837463100122685,0.012285880629635,-0.120776257645507
3.93939393939394,0.917357670414966,0.0124540017837182,-0.123251362376909
4.54545454545455,0.996237290891557,0.0126646895142964,-0.125518241684252
5.15151515151515,1.07468959498027,0.0128922931133465,-0.127701804515046
5.75757575757576,1.15220357471186,0.013156235709112,-0.129704785501971
6.36363636363637,1.22879928870691,0.013461031795808,-0.13154891159741
6.96969696969697,1.30478405929304,0.0137932476362077,-0.133287136140703
7.57575757575757,1.37883857235344,0.0142045228421791,-0.134735730583098
8.18181818181818,1.45206733691823,0.0146464823491275,-0.136060624042938
8.78787878787879,1.523607083584,0.0151501880720189,-0.137132446509407
9.39393939393939,1.59284368434466,0.0157402755986543,-0.137894256656436
10.0,1.66085169225179,0.0163768851339205,-0.138489029738583
10.6060606060606,1.72439733790645,0.0172037784915224,-0.138539238679046
11.2121212121212,1.78599756291583,0.0181397714959296,-0.138387273029164
11.8181818181818,1.84263020075641,0.0192788751459194,-0.137859647469973
12.4242424242424,1.89239349566327,0.0207900691683301,-0.136927847806521
13.030303030303,1.93841700348889,0.0225083252035282,-0.135796253628674
13.6363636363636,1.96999090223935,0.0251948449970404,-0.134174665750254
14.2424242424242,1.99395552785639,0.0283740696579115,-0.132450943591292
14.8484848484848,2.00806405193832,0.0322387619745808,-0.13055707008253
15.4545454545455,2.01165352813602,0.0375144906633025,-0.128592310296757
16.0606060606061,2.01033181413946,0.0434241173440007,-0.126622514846565
16.6666666666667,1.99480636361662,0.0511186882248531,-0.124822931427953
17.2727272727273,1.97897505965186,0.0588232108480495,-0.123015100022523
17.8787878787879,1.96299546136342,0.0665361130952371,-0.121198426273864
18.4848484848485,1.92097178638782,0.0771993593098808,-0.120463456622689
19.0909090909091,1.87235261492426,0.0886032144410946,-0.119996260664776
19.6969696969697,1.8236318994003,0.100011725321006,-0.119514849811206
20.3030303030303,1.78098169797211,0.112264343593572,-0.120786166052836
20.9090909090909,1.74442968471229,0.125359670081677,-0.12383032854196
21.5151515151515,1.70781268913494,0.13845847388877,-0.126876011138078
22.1212121212121,1.67112101578208,0.151561772943568,-0.129923384894322
22.7272727272727,1.63434293948131,0.164671025444926,-0.132972647351255
23.3333333333333,1.59746414486928,0.177788396749819,-0.136024027776282
23.9393939393939,1.56046696933745,0.190537804429075,-0.139077793630887
24.5454545454545,1.54364115634444,0.202969739517284,-0.142777542030198
25.1515151515151,1.52843118004747,0.215366172461494,-0.146549631445453
25.7575757575758,1.51148689860443,0.227766420490309,-0.150322526036168
26.3636363636364,1.4941729688097,0.240171049474058,-0.154096271362632
26.969696969697,1.47645361560678,0.252580743013721,-0.157870914161703
27.5757575757576,1.45828453016784,0.264996334738503,-0.161646502593895
28.1818181818182,1.44268370092723,0.277246819513092,-0.165271862136008
28.7878787878788,1.43391416314601,0.289121309656362,-0.168540229003525
29.3939393939394,1.42472931205294,0.301016976265134,-0.171800815661946
30.0,1.41483892039584,0.31292450601954,-0.175052278289672
33.0,1.3544922844802,0.373444541708889,-0.191470736472459
36.0,1.27129402942297,0.437001709892665,-0.209043931564506
39.0,1.19245390193973,0.503452032669809,-0.226283692264632
42.0,1.11233442431157,0.57099290560541,-0.240797668235438
45.0,1.03006923746009,0.639288292834874,-0.253279498074247
48.0,0.969350084347095,0.707775987201035,-0.265761925503666
51.0,0.90865361080976,0.775305653361548,-0.277567018758926
54.0,0.846724696434044,0.841504631453948,-0.289024563167073
57.0,0.783339149298033,0.906043168239573,-0.300228526053749
60.0,0.7173014222041,0.966847971457392,-0.311371997606565
63.0,0.649399392805879,1.02419999152267,-0.322379122134175
66.0,0.579866217810222,1.07801719975297,-0.333282649001482
69.0,0.508585556807032,1.12731333912907,-0.344186175761078
72.0,0.435671654099344,1.16996195802231,-0.354592239814523
75.0,0.362099497661923,1.20760971348312,-0.36488593829512
78.0,0.288104705823965,1.24007540489314,-0.37504081251116
81.0,0.214226829919279,1.26490941482435,-0.384665076872374
84.0,0.141375833058038,1.28257398907524,-0.393631048875938
87.0,0.0698621115074395,1.29429542955565,-0.402401545711292
90.0,2.73663114363626e-10,1.29999999997765,-0.411172138871144
93.0,-0.0489034783484153,1.29429542952144,-0.415805639873182
96.0,-0.0989630832778497,1.28257398903355,-0.420439508580385
99.0,-0.149958780538345,1.26490941501891,-0.424553012719407
102.0,-0.201673293671625,1.2400754050877,-0.42700028443985
105.0,-0.253469648571618,1.2076097133475,-0.428124277416133
108.0,-0.304970158108893,1.16996195782605,-0.428854214169345
111.0,-0.356009889439736,1.12731333945035,-0.429226474585106
114.0,-0.405906352832038,1.07801719939248,-0.428014555071557
117.0,-0.454579575030881,1.0241999914456,-0.426802357101767
120.0,-0.502110995393819,0.966847971653449,-0.425853399140575
123.0,-0.548337404998884,0.9060431675947,-0.425431295305642
126.0,-0.592707287419384,0.841504631577394,-0.425114915860026
129.0,-0.636057527232656,0.775305653888835,-0.425972578672858
132.0,-0.678545058825732,0.707775987557178,-0.428473100060299
135.0,-0.72104846659292,0.639288292243832,-0.434170268073074
138.0,-0.76447833176798,0.570992905600735,-0.439867436022064
141.0,-0.809040297032937,0.503452032796822,-0.447801357199188
144.0,-0.855361096515275,0.437001709218588,-0.459435628115427
147.0,-0.907469184710098,0.373444541913818,-0.47138731442685
150.0,-0.867019282220797,0.312045447550288,-0.480391504215175
153.0,-0.780317353901054,0.25470164752999,-0.461273048988125
156.0,-0.693615425581312,0.201666861343818,-0.439339797561105
159.0,-0.606913497261569,0.15318300990101,-0.417401482684416
162.0,-0.520211568941827,0.110175565998693,-0.428070085112563
165.0,-0.433509640622084,0.0733963639015383,-0.455043803270764
168.0,-0.346807712302341,0.0454550145639357,-0.482017521428964
171.0,-0.260105783982598,0.0355600241782942,-0.449999998824567
174.0,-0.173403855662856,0.0305790295706964,-0.299999998653168
177.0,-0.0867019284815336,0.0274950918908704,-0.150000000451309
180.0,0.0,0.0263388336091845,0.0
