alpha,c_l,c_d,c_m
-180.0,0.0,0.0120506789631998,0.0
-177.0,0.0775694270102949,0.0134107852313186,0.120000000361047
-174.0,0.155138852857332,0.0170390560751469,0.239999998922534
-171.0,0.232708706110854,0.0229012961046682,0.360000658682385
-168.0,0.310281647310482,0.0356645108796446,0.394998440062403
-165.0,0.38784713345397,0.070863670559184,0.387497052843881
-162.0,0.465420795624723,0.11321971031092,0.3799948749187
-159.0,0.542981712065013,0.162149989028735,0.382592869870063
-156.0,0.620557439380373,0.217412963507564,0.405393474619692
-153.0,0.698125670568108,0.278003646224184,0.42818992713889
-150.0,0.775694267781699,0.343661665151369,0.448929173334597
-147.0,0.818022265514061,0.414098295588291,0.449093514403876
-144.0,0.789832352849383,0.48712232909132,0.447140271899248
-141.0,0.762847358731463,0.563580641667381,0.445210335046255
-138.0,0.735200163543437,0.641385416274961,0.444594620137947
-135.0,0.706459698255798,0.720140870474857,0.446080464034492
-132.0,0.675323906987459,0.799202255746956,0.447532612396134
-129.0,0.641393227422574,0.877242601723772,0.450595277583978
-126.0,0.606004356012032,0.953818978818278,0.454487491228606
-123.0,0.568009844929777,1.02854747645698,0.458968377893566
-120.0,0.525982996106512,1.09905792075151,0.463216793031049
-117.0,0.481274199023399,1.16565506579431,0.466954459843972
-114.0,0.434200926659056,1.22823903693697,0.470436766414987
-111.0,0.38456817960033,1.28567813012222,0.473918997354691
-108.0,0.332261877014181,1.33553372177817,0.474703467951043
-105.0,0.278537485108408,1.37968230549482,0.474878561174508
-102.0,0.22360003481543,1.41791374305403,0.474475307649579
-99.0,0.167584060607286,1.44741946827278,0.472376892327662
-96.0,0.111378826944442,1.46872328290213,0.468143840626461
-93.0,0.0554316701919857,1.48322748919909,0.463243708389792
-90.0,-2.17136444385983e-10,1.49084615675844,0.458343564799169
-87.0,-0.0554316698596374,1.48322748924474,0.447211769209503
-84.0,-0.111378826792372,1.46872328295279,0.436079968243381
-81.0,-0.167584061046137,1.44741946804157,0.424448938634172
-78.0,-0.22360003525428,1.41791374282292,0.411220391183456
-75.0,-0.278537484888287,1.37968230565434,0.396723226914037
-72.0,-0.332261876768149,1.33553372200771,0.381851195014447
-69.0,-0.384568179923799,1.28567812974782,0.366642497417004
-66.0,-0.434200926296104,1.22823903735695,0.349943335774127
-63.0,-0.481274198959592,1.16565506588388,0.333244172714791
-60.0,-0.525982996242026,1.09905792052412,0.316476050777003
-57.0,-0.568009844484069,1.02854747720466,0.299570013873046
-54.0,-0.606004356084102,0.953818978675377,0.282601288305272
-51.0,-0.641393227685446,0.877242601114187,0.265738819308955
-48.0,-0.675323907151187,0.799202255335715,0.249027673895975
-45.0,-0.706459697988984,0.720140871156946,0.232610969131058
-42.0,-0.697700163541508,0.641385416280349,0.216194256104763
-39.0,-0.687847358782886,0.563580641521164,0.187390087115578
-36.0,-0.687611409393438,0.487122329866262,0.141772224907412
-33.0,-0.697927230299483,0.414098295352992,0.0942795728626498
-30.0,-0.833498371793702,0.304885793033625,0.0617675268710033
-29.3939393939394,-0.873140871818171,0.279428622521273,0.0567436921044857
-28.7878787878788,-0.913041130661049,0.254058825895475,0.0517394998897918
-28.1818181818182,-0.953260451896189,0.228759290344407,0.0467577492079245
-27.5757575757576,-0.968339646862275,0.214128432571117,0.0425807677278442
-26.969696969697,-0.972922771755056,0.204036547954084,0.0387401762083339
-26.3636363636364,-0.979331568454225,0.193656252734581,0.0348936538627889
-25.7575757575758,-0.986959937811694,0.18314405693175,0.0309161882858562
-25.1515151515151,-0.994920781153408,0.172631861128919,0.0269291650297101
-24.5454545454545,-1.0023470204371,0.162456252101921,0.0229421417735641
-23.9393939393939,-1.00993118570645,0.153140784908306,0.0194244013124286
-23.3333333333333,-1.01653168957505,0.1449527543815,0.0166840523601023
-22.7272727272727,-1.02313269081233,0.136764458911781,0.0139434550164253
-22.1212121212121,-1.02973407434109,0.12857591923554,0.0112026542445857
-21.5151515151515,-1.0363357580431,0.12038715398021,0.00846168477315314
-20.9090909090909,-1.04293768174785,0.11219817992573,0.00572057385132292
-20.3030303030303,-1.04953980035938,0.104009012228049,0.00297934315955328
-19.6969696969697,-1.05266520535088,0.0969106662099517,0.000970849835450296
-19.0909090909091,-1.05231680524713,0.0909032765970394,-0.000315944434061155
-18.4848484848485,-1.0519723647409,0.084895884132043,-0.00160499596374072
-17.8787878787879,-1.0506703467777,0.0790781177169223,-0.00279478233551788
-17.2727272727273,-1.04555841280539,0.0740165883370626,-0.00359065006921171
-16.6666666666667,-1.04050382890527,0.0689509771376284,-0.00438311562365094
-16.0606060606061,-1.03550680506234,0.0638808526037687,-0.00517262532942628
-15.4545454545455,-1.03585630566226,0.0589669567870944,-0.00534416879081546
-14.8484848484848,-1.03831169324659,0.0540134120333264,-0.00544667600906123
-14.2424242424242,-1.03797886939607,0.048974694849071,-0.00554872282705946
-13.6363636363636,-1.03520620847068,0.0442411904368847,-0.00575801593590245
-13.030303030303,-1.03297062714161,0.0399613043041984,-0.00612542219708743
-12.4242424242424,-1.03101071550254,0.0357134486588827,-0.00655122012971923
-11.8181818181818,-1.02133917334868,0.0316011946700533,-0.00850792275264028
-11.2121212121212,-0.992963476796021,0.0278053445804474,-0.0136200269763426
-10.6060606060606,-0.966589704648473,0.0240094944908414,-0.0184853392587734
-10.0,-0.936589006051437,0.0202136444012355,-0.0233506515412042
-9.39393939393939,-0.85778508966739,0.0178255871919092,-0.0328936037070239
-8.78787878787879,-0.781650291316407,0.0154407966266417,-0.0421290376512649
-8.18181818181818,-0.704812810781662,0.0129025472105817,-0.0515948191333582
-7.57575757575758,-0.624564536242356,0.011541072579658,-0.0583249738817791
-6.96969696969697,-0.542622865573988,0.0107467612825243,-0.0632596188563993
-6.36363636363636,-0.460645803046921,0.00995030789508191,-0.0680721709131297
-5.75757575757576,-0.379357033018433,0.00939278922285269,-0.0721839149789816
-5.15151515151515,-0.299212755321603,0.00918719031481291,-0.0752450262592977
-4.54545454545454,-0.219066921723468,0.0089692968631859,-0.078304825810998
-3.93939393939394,-0.139043138489989,0.00875491348263713,-0.081298644797201
-3.33333333333333,-0.0601370066706613,0.00866302884050277,-0.0837235094014669
-2.72727272727273,0.0187700208237496,0.00857075812674992,-0.0862015725685904
-2.12121212121212,0.0976731422985408,0.00847808810055566,-0.0888705447951245
-1.51515151515152,0.175961262634684,0.00844296536138581,-0.0912215224484961
-0.909090909090912,0.254223254535644,0.00842893076566189,-0.0934722991140207
-0.303030303030302,0.332099900254266,0.00845254726363816,-0.0955791857914997
0.303030303030302,0.409332961761077,0.0084973986219279,-0.0976097355193019
0.909090909090912,0.486065195084606,0.00856348100849911,-0.0995655440256914
1.51515151515152,0.56260709594955,0.00866445202692318,-0.101412012090831
2.12121212121212,0.639042666308976,0.00878092652441704,-0.10321322998878
2.72727272727273,0.714873385012814,0.00893477155481817,-0.1049137153719
3.33333333333333,0.790244528133017,0.00911390165437427,-0.106537424939223
3.93939393939394,0.865244943051453,0.00931369493764926,-0.108098228801685
4.54545454545455,0.939344543544512,0.00956623543932961,-0.109522423720155
5.15151515151515,1.01305555080218,0.00983981034290103,-0.110890732137579
5.75757575757576,1.08589208670458,0.0101583087830898,-0.112138250387787
6.36363636363637,1.15767464236472,0.0105333304128077,-0.11325669656305
6.96969696969697,1.22875966252196,0.0109464315226337,-0.11428891405041
7.57575757575757,1.29838488683338,0.0114064747291411,-0.115125302068858
8.18181818181818,1.36687808454136,0.0119289988325984,-0.115836113958431
8.78787878787879,1.43293034744341,0.0126016124690755,-0.11627747717658
9.39393939393939,1.49719210186115,0.0133211522898223,-0.116499580547737
10.0,1.56049041922366,0.0140658521667651,-0.116603308657585
10.6060606060606,1.6195498316298,0.0149499422902472,-0.116236896122952
11.2121212121212,1.67666592276514,0.0159011067529733,-0.1156746604614
11.8181818181818,1.73017213724535,0.0169762601733587,-0.114749527385382
12.4242424242424,1.77785559030996,0.0182950331816044,-0.113347786351243
13.030303030303,1.8225161821375,0.0197715927497413,-0.111717201457699
13.6363636363636,1.85716715731144,0.0217918557945917,-0.109623638113552
14.2424242424242,1.88292617423206,0.0243190369978554,-0.107282009902825
14.8484848484848,1.89400485559011,0.0276825346204714,-0.104576968426159
15.4545454545455,1.8929319924696,0.0323461554300586,-0.102241243586413
16.0606060606061,1.88255267046012,0.0378387437513893,-0.100131766622206
16.6666666666667,1.83502742752816,0.0468943881198495,-0.0989295233467228
17.2727272727273,1.78750218459619,0.0559500324883098,-0.0976864775044132
17.8787878787879,1.73997694166423,0.06500567685677,-0.0963908914122465
18.4848484848485,1.682483671839,0.0764305881033328,-0.0973674512404804
19.0909090909091,1.62249839581903,0.0884478159437862,-0.0989250054883574
19.6969696969697,1.56251311979906,0.10046504378424,-0.100490449102004
20.3030303030303,1.5142838507819,0.113016069670089,-0.103337030111853
20.9090909090909,1.47781058699438,0.126100893520821,-0.107427760905228
21.5151515151515,1.44133732320687,0.139185717371552,-0.11148687519287
22.1212121212121,1.40486405941935,0.152381654668861,-0.115519541885105
22.7272727272727,1.36839079563183,0.165932309694787,-0.119529891984456
23.3333333333333,1.33191753184431,0.179344437526873,-0.123521273925942
23.9393939393939,1.2954442680568,0.192655318013655,-0.127496439337628
24.5454545454545,1.26812353313119,0.20652114642941,-0.131665782355079
25.1515151515151,1.24287091624476,0.2203813247872,-0.135852621617704
25.7575757575758,1.2211861972616,0.234124783115696,-0.140033593216259
26.3636363636364,1.20000764839707,0.247672717197752,-0.14420793194253
26.969696969697,1.17833126404772,0.261720294166237,-0.14837474558007
27.5757575757576,1.15763887898264,0.275827900525737,-0.152532993348496
28.1818181818182,1.1384950107534,0.290542391695805,-0.156739611777911
28.7878787878788,1.1231094295444,0.306764006610366,-0.161078216551268
29.3939393939394,1.10736137734254,0.322610328640226,-0.165416810744456
30.0,1.09162656889856,0.338000751336858,-0.169755387425028
33.0,1.03314641302588,0.414098295352992,-0.190500632782129
36.0,1.01583193221435,0.487122329866262,-0.209972705221038
39.0,1.01478194111841,0.563580641521165,-0.229221385806822
42.0,1.01278594791644,0.641385416280349,-0.246575195986136
45.0,1.00922813998426,0.720140871156946,-0.262516522324782
48.0,0.96474843878741,0.799202255335715,-0.278457822417465
51.0,0.916276039550637,0.877242601114188,-0.293711296357658
54.0,0.865720508691573,0.953818978675377,-0.308611276188804
57.0,0.811442634977242,1.02854747720466,-0.323245034924853
60.0,0.751404280345751,1.09905792052412,-0.337665106288962
63.0,0.687534569942274,1.16565506588388,-0.351615067644186
66.0,0.620287037565863,1.22823903735695,-0.365329973412729
69.0,0.549383114176855,1.28567812974782,-0.379044878487285
72.0,0.474659823954498,1.33553372200771,-0.391662280280831
75.0,0.397910692697552,1.37968230565434,-0.404031777764515
78.0,0.319428621791828,1.41791374282292,-0.416157965015549
81.0,0.239405801494481,1.44741946804157,-0.427546350830768
84.0,0.159112609703388,1.46872328295279,-0.438005652685139
87.0,0.0791880997994817,1.48322748924474,-0.448174611448894
90.0,3.10194785268563e-10,1.49084615675844,-0.458343564802941
93.0,-0.0554316701919855,1.48322748919909,-0.463243708389792
96.0,-0.111378826944442,1.46872328290213,-0.468143840626461
99.0,-0.167584060607286,1.44741946827278,-0.472376892327662
102.0,-0.223600034815429,1.41791374305403,-0.474475307649579
105.0,-0.278537485108408,1.37968230549482,-0.474878561174508
108.0,-0.33226187701418,1.33553372177817,-0.474703467951043
111.0,-0.38456817960033,1.28567813012221,-0.473918997354691
114.0,-0.434200926659057,1.22823903693697,-0.470436766414987
117.0,-0.481274199023399,1.16565506579431,-0.466954459843972
120.0,-0.525982996106512,1.09905792075151,-0.463216793031049
123.0,-0.568009844929777,1.02854747645698,-0.458968377893566
126.0,-0.606004356012032,0.953818978818279,-0.454487491228606
