alpha,c_l,c_d,c_m
-180.0,0.0,0.6,0.0
-177.0,0.0,0.6,1.38777878078145e-17
-174.0,-1.38777878078145e-17,0.6,1.7347234759768098e-18
-171.0,-2.77555756156289e-17,0.6,2.08166817117217e-17
-168.0,-2.77555756156289e-17,0.6,-1.0408340855860801e-17
-165.0,-5.55111512312578e-17,0.6,-3.46944695195361e-17
-162.0,-5.55111512312578e-17,0.6,2.77555756156289e-17
-159.0,-5.55111512312578e-17,0.6,3.2959746043559304e-17
-156.0,-5.55111512312578e-17,0.6,-9.49761103097302e-17
-153.0,-5.55111512312578e-17,0.6,-2.47198095326695e-17
-150.0,0.0,0.6,-1.1015494072452699e-16
-147.0,0.0,0.6,3.12250225675825e-17
-144.0,-5.55111512312578e-17,0.6,3.46944695195361e-18
-141.0,5.55111512312578e-17,0.6,-6.15826833971767e-17
-138.0,0.0,0.6,-6.07153216591882e-17
-135.0,-5.55111512312578e-17,0.6,3.98986399474666e-17
-132.0,-8.32667268468867e-17,0.6,1.38777878078145e-17
-129.0,-1.66533453693773e-16,0.6,-3.12250225675825e-17
-126.0,0.0,0.6,-1.38777878078145e-17
-123.0,-5.55111512312578e-17,0.6,-3.12250225675825e-17
-120.0,5.55111512312578e-17,0.6,-7.28583859910259e-17
-117.0,0.0,0.6,2.08166817117217e-17
-114.0,-1.38777878078145e-17,0.6,-2.08166817117217e-17
-111.0,5.55111512312578e-17,0.6,-1.7347234759768102e-17
-108.0,2.77555756156289e-17,0.6,4.5102810375397e-17
-105.0,1.38777878078145e-17,0.6,-2.4286128663675302e-17
-102.0,-8.67361737988404e-18,0.6,0.0
-99.0,-1.56125112837913e-17,0.6,-3.46944695195361e-18
-96.0,-3.46944695195361e-18,0.6,4.5102810375397e-17
-93.0,-4.66206934168767e-18,0.6,5.20417042793042e-17
-90.0,1.81753552562921e-27,0.6,-1.38777878078145e-17
-87.0,3.3068166260807897e-18,0.6,1.56125112837913e-17
-84.0,7.806255641895629e-18,0.6,-9.0205620750794e-17
-81.0,-1.3010426069826101e-17,0.6,-3.46944695195361e-17
-78.0,1.56125112837913e-17,0.6,-7.28583859910259e-17
-75.0,-3.81639164714898e-17,0.6,-1.82145964977565e-17
-72.0,2.08166817117217e-17,0.6,3.07913416985883e-17
-69.0,-1.38777878078145e-17,0.6,6.93889390390723e-18
-66.0,5.55111512312578e-17,0.6,5.20417042793042e-18
-63.0,4.16333634234434e-17,0.6,1.7347234759768098e-18
-60.0,0.0,0.6,-7.28583859910259e-17
-57.0,0.0,0.6,-4.0766001685455004e-17
-54.0,0.0,0.6,2.16840434497101e-17
-51.0,-5.55111512312578e-17,0.6,3.2959746043559304e-17
-48.0,2.77555756156289e-17,0.6,0.0
-45.0,0.0,0.6,1.38777878078145e-17
-42.0,5.55111512312578e-17,0.6,-1.38777878078145e-17
-39.0,1.11022302462516e-16,0.6,-6.93889390390723e-18
-36.0,5.55111512312578e-17,0.6,-6.93889390390723e-18
-33.0,1.11022302462516e-16,0.6,6.93889390390723e-18
-30.0,1.31838984174237e-16,0.6,-2.60208521396521e-18
-29.3939393939394,-2.77555756156289e-17,0.6,-2.16840434497101e-18
-28.7878787878788,-4.16333634234434e-17,0.6,7.26415455565288e-18
-28.1818181818182,-4.16333634234434e-17,0.6,-1.0842021724855001e-19
-27.5757575757576,-1.45716771982052e-16,0.6,3.0357660829594097e-18
-26.969696969697,-6.938893903907231e-17,0.6,1.7347234759768098e-18
-26.3636363636364,2.77555756156289e-17,0.6,8.67361737988404e-18
-25.7575757575758,-2.77555756156289e-17,0.6,5.20417042793042e-18
-25.1515151515151,-1.66533453693773e-16,0.6,1.7347234759768098e-18
-24.5454545454545,5.55111512312578e-17,0.6,-5.20417042793042e-18
-23.9393939393939,-5.55111512312578e-17,0.6,1.7347234759768098e-18
-23.3333333333333,0.0,0.6,0.0
-22.7272727272727,-1.11022302462516e-16,0.6,-8.673617379884041e-19
-22.1212121212121,-5.55111512312578e-17,0.6,1.30104260698261e-18
-21.5151515151515,0.0,0.6,-8.673617379884041e-19
-20.9090909090909,-1.11022302462516e-16,0.6,-3.2526065174565104e-19
-20.3030303030303,0.0,0.6,2.1684043449710103e-19
-19.6969696969697,-1.11022302462516e-16,0.6,0.0
-19.0909090909091,0.0,0.6,0.0
-18.4848484848485,5.55111512312578e-17,0.6,8.673617379884041e-19
-17.8787878787879,-1.66533453693773e-16,0.6,0.0
-17.2727272727273,-1.11022302462516e-16,0.6,3.46944695195361e-18
-16.6666666666667,-8.32667268468867e-17,0.6,1.7347234759768098e-18
-16.0606060606061,-1.66533453693773e-16,0.6,1.7347234759768098e-18
-15.4545454545455,-5.55111512312578e-17,0.6,1.7347234759768098e-18
-14.8484848484848,-2.77555756156289e-17,0.6,0.0
-14.2424242424242,-1.2490009027032999e-16,0.6,0.0
-13.6363636363636,5.55111512312578e-17,0.6,3.46944695195361e-18
-13.030303030303,-2.77555756156289e-17,0.6,0.0
-12.4242424242424,4.16333634234434e-17,0.6,0.0
-11.8181818181818,-5.89805981832114e-17,0.6,1.7347234759768098e-18
-11.2121212121212,1.38777878078145e-17,0.6,1.7347234759768098e-18
-10.6060606060606,5.55111512312578e-17,0.6,1.7347234759768098e-18
-10.0,-5.55111512312578e-17,0.6,8.673617379884041e-19
-9.39393939393939,-1.11022302462516e-16,0.6,2.1684043449710103e-19
-8.78787878787879,5.55111512312578e-17,0.6,2.1684043449710103e-19
-8.18181818181818,-1.38777878078145e-17,0.6,-1.7347234759768098e-18
-7.57575757575758,4.16333634234434e-17,0.6,1.5178830414797099e-18
-6.96969696969697,0.0,0.6,0.0
-6.36363636363636,0.0,0.6,0.0
-5.75757575757576,0.0,0.6,-3.46944695195361e-18
-5.15151515151515,0.0,0.6,0.0
-4.54545454545454,-2.08166817117217e-17,0.6,5.63785129692462e-18
-3.93939393939394,-5.20417042793042e-18,0.6,4.336808689942021e-19
-3.33333333333333,-2.08166817117217e-17,0.6,4.33680868994202e-18
-2.72727272727273,0.0,0.6,1.0408340855860801e-17
-2.12121212121212,0.0,0.6,-3.46944695195361e-18
-1.51515151515152,-2.77555756156289e-17,0.6,4.7704895589362195e-18
-0.909090909090912,-5.55111512312578e-17,0.6,1.0408340855860801e-17
-0.303030303030302,0.0,0.6,1.38777878078145e-17
0.303030303030302,-1.11022302462516e-16,0.6,-1.38777878078145e-17
0.909090909090912,0.0,0.6,6.93889390390723e-18
1.51515151515152,0.0,0.6,0.0
2.12121212121212,-2.2204460492503099e-16,0.6,1.38777878078145e-17
2.72727272727273,-2.2204460492503099e-16,0.6,2.77555756156289e-17
3.33333333333333,-1.11022302462516e-16,0.6,0.0
3.93939393939394,-1.11022302462516e-16,0.6,1.38777878078145e-17
4.54545454545455,-1.11022302462516e-16,0.6,2.77555756156289e-17
5.15151515151515,0.0,0.6,2.77555756156289e-17
5.75757575757576,0.0,0.6,0.0
6.36363636363637,-2.2204460492503099e-16,0.6,2.77555756156289e-17
6.96969696969697,-1.11022302462516e-16,0.6,0.0
7.57575757575757,1.11022302462516e-16,0.6,0.0
8.18181818181818,-1.11022302462516e-16,0.6,2.77555756156289e-17
8.78787878787879,0.0,0.6,2.77555756156289e-17
9.39393939393939,-1.11022302462516e-16,0.6,2.77555756156289e-17
10.0,1.11022302462516e-16,0.6,2.77555756156289e-17
10.6060606060606,-3.33066907387547e-16,0.6,1.38777878078145e-17
11.2121212121212,-3.50414142147315e-16,0.6,1.38777878078145e-17
11.8181818181818,4.16333634234434e-17,0.6,2.77555756156289e-17
12.4242424242424,-1.11022302462516e-16,0.6,-1.38777878078145e-17
13.030303030303,2.77555756156289e-17,0.6,2.77555756156289e-17
13.6363636363636,-3.81639164714898e-17,0.6,2.77555756156289e-17
14.2424242424242,1.94289029309402e-16,0.6,2.77555756156289e-17
14.8484848484848,1.94289029309402e-16,0.6,1.38777878078145e-17
15.4545454545455,1.66533453693773e-16,0.6,1.38777878078145e-17
16.0606060606061,0.0,0.6,0.0
16.6666666666667,0.0,0.6,6.93889390390723e-18
17.2727272727273,-1.11022302462516e-16,0.6,-6.93889390390723e-18
17.8787878787879,1.11022302462516e-16,0.6,2.77555756156289e-17
18.4848484848485,1.11022302462516e-16,0.6,0.0
19.0909090909091,-2.2204460492503099e-16,0.6,2.77555756156289e-17
19.6969696969697,0.0,0.6,2.77555756156289e-17
20.3030303030303,0.0,0.6,0.0
20.9090909090909,2.2204460492503099e-16,0.6,2.77555756156289e-17
21.5151515151515,-2.2204460492503099e-16,0.6,2.77555756156289e-17
22.1212121212121,-1.11022302462516e-16,0.6,2.77555756156289e-17
22.7272727272727,1.11022302462516e-16,0.6,0.0
23.3333333333333,1.66533453693773e-16,0.6,2.77555756156289e-17
23.9393939393939,-2.77555756156289e-17,0.6,2.77555756156289e-17
24.5454545454545,-1.11022302462516e-16,0.6,0.0
25.1515151515151,-4.8572257327350605e-17,0.6,2.77555756156289e-17
25.7575757575758,-1.11022302462516e-16,0.6,2.77555756156289e-17
26.3636363636364,-1.11022302462516e-16,0.6,2.77555756156289e-17
26.969696969697,-6.938893903907231e-17,0.6,2.77555756156289e-17
27.5757575757576,-6.938893903907231e-17,0.6,2.77555756156289e-17
28.1818181818182,-2.6367796834847497e-16,0.6,2.77555756156289e-17
28.7878787878788,2.60208521396521e-17,0.6,0.0
29.3939393939394,9.0205620750794e-17,0.6,2.77555756156289e-17
30.0,-1.66533453693773e-16,0.6,0.0
33.0,0.0,0.6,2.77555756156289e-17
36.0,-1.11022302462516e-16,0.6,1.38777878078145e-17
39.0,0.0,0.6,2.77555756156289e-17
42.0,-5.55111512312578e-17,0.6,1.38777878078145e-17
45.0,-1.11022302462516e-16,0.6,2.77555756156289e-17
48.0,5.55111512312578e-17,0.6,6.93889390390723e-18
51.0,-1.11022302462516e-16,0.6,6.93889390390723e-18
54.0,-1.94289029309402e-16,0.6,3.46944695195361e-18
57.0,-2.77555756156289e-17,0.6,3.64291929955129e-17
60.0,5.55111512312578e-17,0.6,3.90312782094782e-18
63.0,9.714451465470121e-17,0.6,-1.21430643318376e-17
66.0,2.77555756156289e-17,0.6,-3.64291929955129e-17
69.0,-5.55111512312578e-17,0.6,4.16333634234434e-17
72.0,-4.16333634234434e-17,0.6,-2.43945488809238e-17
