alpha,c_l,c_d,c_m
-180.0,0.0,0.0271646363378504,0.0
-177.0,0.0874114527508835,0.0283192352010434,0.120000000361047
-174.0,0.174822904190915,0.0313987150908512,0.239999998922534
-171.0,0.262234837266859,0.0363724386168625,0.360000658682385
-168.0,0.349650250088181,0.0459852984290852,0.402463979643035
-165.0,0.437057261954221,0.0731589522870982,0.406159479773309
-162.0,0.524473487223642,0.109925268817848,0.409855369439076
-159.0,0.611875349581551,0.152923619571939,0.419651529832019
-156.0,0.699293902021573,0.201413582057964,0.441651642087242
-153.0,0.786704007223671,0.254452217411925,0.463644890690832
-150.0,0.874114524893064,0.311801462459895,0.482787869622731
-147.0,0.914684257865444,0.373207730235255,0.473450552012581
-144.0,0.861512362843502,0.436772765912705,0.46109360418943
-141.0,0.814306631155545,0.503231915999974,0.449026657520618
-138.0,0.768944095649301,0.570782219318644,0.440786647227195
-135.0,0.724785468483179,0.639087598442114,0.434836661408551
-132.0,0.681681036683909,0.707585953520174,0.428886675523292
-129.0,0.638716455534994,0.775126890459278,0.426207601926547
-126.0,0.594934544449608,0.841337580355919,0.425209554395114
-123.0,0.55017546510178,0.905888249737809,0.425420152080981
-120.0,0.503617169760095,0.966705764202401,0.425775438064889
-117.0,0.455789621636578,1.02407085580298,0.426682601192426
-114.0,0.406852126423015,1.07790144987484,0.427867555860016
-111.0,0.356726329412026,1.12721130864303,0.429051483634242
-108.0,0.305498430974689,1.16987399838048,0.428678398260647
-105.0,0.253836637546954,1.20753602922533,0.427953874177325
-102.0,0.20190540381003,1.24001618165541,0.426839243072199
-99.0,0.150091442706868,1.26486485640388,0.424406761756886
-96.0,0.0990269308059861,1.28254421839199,0.42031475731825
-93.0,0.0489231561297874,1.29428051796649,0.415704244870044
-90.0,-1.91641355488675e-10,1.2999999999776,0.411093723695377
-87.0,-0.0489231558364618,1.29428051800078,0.40147999495649
-84.0,-0.0990269306686032,1.28254421843372,0.391865839469966
-81.0,-0.150091443112798,1.26486485620921,0.381857154899727
