alpha,c_l,c_d,c_m
-180.0,0.0,0.034982231643045,0.0
-177.0,0.0937126718781867,0.0361301327628388,0.120000000361047
-174.0,0.187425342351026,0.0391919531947496,0.239999998922534
-171.0,0.28113852917941,0.0441378484667201,0.360000658682385
-168.0,0.374855446597167,0.0519857402277546,0.404374425348655
-165.0,0.468563357460967,0.073551077952895,0.410935230139199
-162.0,0.562281145893674,0.110568987795638,0.417496726491436
-159.0,0.655983536037353,0.153683150891439,0.429479803162762
-156.0,0.749703819399136,0.202207391469721,0.452312032468744
-153.0,0.843415046587947,0.25525597102306,0.475140182149424
-150.0,0.937126715977533,0.312605432234394,0.494842418797055
-147.0,0.979092206199079,0.374008752631533,0.483295310227526
-144.0,0.917563333887524,0.437574902093205,0.468800609661197
-141.0,0.863522085215364,0.504054258481458,0.454935795523042
-138.0,0.812153815874928,0.571730686055116,0.444614462529315
-135.0,0.762812538247057,0.640259747151646,0.436936341189263
-132.0,0.714759194135247,0.708696793792077,0.429253024724237
-129.0,0.666762715111487,0.776172577214554,0.425357955642449
-126.0,0.618427554305597,0.842315320503064,0.42341056766131
-123.0,0.569563242770576,0.906795416570434,0.422869289258305
-120.0,0.519504231177612,0.967538849289931,0.422616155811621
-117.0,0.468553140371997,1.02482763729179,0.423214923251595
-114.0,0.416828104944068,1.07858000052359,0.424234448464982
-111.0,0.36428330694172,1.12780960755727,0.425255850899945
-108.0,0.311070630085242,1.1703899166631,0.424948807621724
-105.0,0.257707621226704,1.20796831866217,0.424341318661634
-102.0,0.204353691410083,1.24036370926401,0.423375827296906
-99.0,0.151490757465042,1.26512638345791,0.421138060042488
-96.0,0.0997003917435615,1.28271898485668,0.417298500356878
-93.0,0.0491307165080651,1.29436807176601,0.412958821743545
-90.0,-1.92454409406441e-10,1.29999999997794,0.408619841884334
-87.0,-0.049130716213495,1.29436807179978,0.399329797278934
-84.0,-0.0997003916044897,1.28271898489817,0.390040435361225
-81.0,-0.151490757879191,1.26512638326391,0.38036956302203
-78.0,-0.204353691824232,1.24036370907001,0.369461535814295
-75.0,-0.257707621011897,1.20796831879751,0.357548880513953
-72.0,-0.311070629835958,1.17038991685904,0.345376480399963
-69.0,-0.364283307284166,1.12780960723643,0.33300564568788
-66.0,-0.416828104559819,1.0785800008836,0.319760193913074
-63.0,-0.46855314030078,1.02482763736878,0.306512760492482
-60.0,-0.519504231339021,0.967538849094072,0.293333770686413
-57.0,-0.569563242239669,0.906795417214657,0.280444291960699
-54.0,-0.618427554398679,0.842315320379729,0.267624807008465
-51.0,-0.666762715487405,0.776172576687696,0.25489083137114
-48.0,-0.714759194385129,0.708696793436199,0.242274341558901
-45.0,-0.76281253783236,0.640259747742253,0.229889820142434
-42.0,-0.849653815871528,0.571730686059813,0.217503997735203
-39.0,-0.938522085317719,0.504054258354345,0.187228180915313
-36.0,-1.03006333323497,0.43757490276744,0.13355477219989
-33.0,-1.12909220639747,0.374008752426589,0.0766534948352417
