alpha,c_l,c_d,c_m
-180.0,0.0,0.030238576372429,0.0
-177.0,0.0902457190204402,0.0313923178714118,0.120000000361047
-174.0,0.180491436687525,0.0344696936543764,0.239999998922534
-171.0,0.270737651607291,0.0394406246643914,0.360000658682385
-168.0,0.360987459101183,0.0480445585939594,0.404006537892305
-165.0,0.451228593243634,0.072100465308359,0.410015581572845
-162.0,0.54147923952879,0.10906966134316,0.41602525865501
-159.0,0.631715057193259,0.152174589136999,0.427476100553899
-156.0,0.72196810610619,0.200714180055499,0.449817584959346
-153.0,0.812212433884348,0.253786739698355,0.472158230101185
-150.0,0.902457187503816,0.311164394947223,0.49152653089804
-147.0,0.943711621536699,0.372597295148829,0.481162117727843
-144.0,0.886967932092222,0.436187865256361,0.467686871455572
-141.0,0.836863237718449,0.502673305579986,0.454489593436111
-138.0,0.788988799225855,0.570250234351605,0.444884901196942
-135.0,0.742720296864271,0.638582842130623,0.437807740435097
-132.0,0.697456566739735,0.707109524806936,0.430730579594018
-129.0,0.65209218879805,0.774679882261334,0.42725544052668
-126.0,0.606138756281243,0.840920761461318,0.425631495239556
-123.0,0.559421822604604,0.905502412593204,0.425385168122258
-120.0,0.511193976759079,0.966352139205155,0.425533269361701
-117.0,0.461876758555402,1.02375017438175,0.426312220029601
-114.0,0.41160983849409,1.07761435636629,0.427414422985532
-111.0,0.360330379194009,1.12695851417779,0.428513759003031
-108.0,0.308155906521049,1.16965627924673,0.428139629646899
-105.0,0.255682774819725,1.20735380734455,0.427433064397761
-102.0,0.203073033375757,1.23986984277076,0.42634823184336
-99.0,0.150758799468127,1.26475483956175,0.423961686341431
-96.0,0.0993481156627235,1.28247076822953,0.419935459339864
-93.0,0.0490221451678176,1.29424375462533,0.415395906292065
-90.0,-1.92029114587276e-10,1.29999999997745,0.410854904216188
-87.0,-0.0490221448738984,1.29424375465984,0.401306061948934
-84.0,-0.0993481155245351,1.28247076827136,0.391755206478115
-81.0,-0.150758799877977,1.26475483936679,0.381811188632491
-78.0,-0.203073033785606,1.2398698425758,0.370630242557088
-75.0,-0.25568277460804,1.20735380748037,0.358492976613604
-72.0,-0.30815590627651,1.16965627944322,0.346092773248781
-69.0,-0.360330379528209,1.1269585138562,0.333489308469297
-66.0,-0.411609838119094,1.07761435672714,0.319985968417364
-63.0,-0.461876758486311,1.02375017445889,0.306482628232038
-60.0,-0.511193976914583,0.966352139008952,0.293039790952531
-57.0,-0.559421822093117,0.905502413238554,0.279624029967153
-54.0,-0.606138756370199,0.840920761337791,0.266269940357151
-51.0,-0.652092189154024,0.774679881733725,0.253002905113118
-48.0,-0.697456566974018,0.70710952445059,0.239846258439446
-45.0,-0.742720296472479,0.638582842722003,0.226898919477644
-42.0,-0.826488799222674,0.570250234356281,0.213953699518854
-39.0,-0.911863237813409,0.502673305452906,0.185109310013092
-36.0,-0.999467931490254,0.436187865930783,0.13464921849717
-33.0,-1.09371162171962,0.37259729494379,0.0816886442144637
-30.0,-1.24952146193217,0.279389305219819,0.0520174812566312
-29.3939393939394,-1.285515378402,0.257629341619152,0.0483705997543863
-28.7878787878788,-1.32147720685719,0.236076631493098,0.04472330739974
